281,0.269,100,0.269,2021-06-15-12-43-55
281,0.269,100,0.269,2021-06-15-12-45-52
282,0.269,100,0.269,2021-06-15-13-03-45
283,0.302,100,0.269,2021-06-15-13-23-52
284,0.303,100,0.269,2021-06-15-13-43-56
285,0.278,100,0.269,2021-06-15-14-03-50
452,0.274,700,0.273,2021-06-19-09-44-03
453,0.295,700,0.273,2021-06-19-10-04-04
454,0.273,700,0.273,2021-06-19-10-23-56
455,0.273,700,0.273,2021-06-19-10-44-05
456,0.292,700,0.273,2021-06-19-11-03-47
457,0.279,700,0.273,2021-06-19-11-23-49
458,0.273,700,0.273,2021-06-19-11-43-44
459,0.286,700,0.273,2021-06-19-12-03-55
460,0.273,700,0.273,2021-06-19-12-23-55
461,0.292,700,0.273,2021-06-19-12-44-00
462,0.286,700,0.273,2021-06-19-13-04-00
463,0.273,700,0.273,2021-06-19-13-23-57
464,0.316,700,0.273,2021-06-19-13-43-51
465,0.359,700,0.273,2021-06-19-14-03-51
541,0.258,1000,0.219,2021-06-21-09-23-45
542,0.256,1000,0.219,2021-06-21-09-43-57
543,0.277,1000,0.219,2021-06-21-10-03-54
544,0.255,1000,0.219,2021-06-21-10-23-49
545,0.255,1000,0.219,2021-06-21-10-43-44
546,0.236,1000,0.219,2021-06-21-11-03-54
547,0.258,1000,0.219,2021-06-21-11-23-43
548,0.285,1000,0.219,2021-06-21-11-43-47
549,0.303,1000,0.219,2021-06-21-12-03-49
550,0.303,1000,0.219,2021-06-21-12-23-53
551,0.303,1000,0.219,2021-06-21-12-43-56
552,0.303,1000,0.219,2021-06-21-13-03-44
553,0.261,1000,0.219,2021-06-21-13-23-48
554,0.274,1000,0.219,2021-06-21-13-43-51
555,0.301,1000,0.219,2021-06-21-14-03-58
556,0.303,1000,0.219,2021-06-21-14-23-45
557,0.303,1000,0.219,2021-06-21-14-43-43
558,0.303,1000,0.219,2021-06-21-15-03-50
559,0.303,1000,0.219,2021-06-21-15-23-46
560,0.303,1000,0.219,2021-06-21-15-43-56
561,0.303,1000,0.219,2021-06-21-16-03-53
562,0.277,1000,0.219,2021-06-21-16-23-56
563,0.294,1000,0.219,2021-06-21-16-43-46
564,0.258,1000,0.219,2021-06-21-17-03-56
